fact_id,raw_text,source_page,source_name,last_updated,schema_type,topic,theme,theme_group,sub_theme,astrological_trigger_json,ai_summary
d04957b98ce99a7512efcb3fc10fc571a5694893b7eb01c874fd95647ca26821,"Exalted Mercury (Virgo) Aspect: Provides clear reasoning, analytical skill, and benefits through communication in the aspected house.",p62-64,BPHS_GCS,2025-09-23T10:47:26.997676,aspect,,"career_public_life,learning_education_creativity","Profession & Field,Skills & Creativity","communication_media_publishing,intellectual_skills,writing_expression","{""type"": ""aspect"", ""source_planet"": ""Mercury"", ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": ""Virgo"", ""target_sign"": null, ""strength"": ""Exalted""}","An exalted Mercury in Virgo provides clear reasoning, analytical skills, and communication benefits to the house it aspects. (Additional Context: Mercury's exaltation in Virgo amplifies its intellectual and communicative powers.  This aspect suggests a strong ability to process information, articulate thoughts effectively, and potentially excel in fields requiring analytical skills. The specific house aspected by Mercury will determine the area of life where these benefits are most prominent.)"
f8408634fa861e9e6b12dd2889fc3c81e3bd29ff1e116d1d67bd7fe3d88206db,"Exalted Saturn (Libra) Aspect: Creates justice, stability, discipline, and
long-term success in the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.997993,sign_trait,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""sign_trait"", ""sign"": ""Libra"", ""element"": ""Air"", ""planet_name"": ""Saturn"", ""house"": null, ""modality"": ""Cardinal"", ""ruler"": ""Venus""}","Saturn, when exalted in Libra, brings positive effects to the houses it aspects. These effects include enhanced justice, stability, discipline, and the potential for long-term success. (Additional Context: Saturn's exaltation in Libra suggests a strong emphasis on fairness and balance.  The aspects of an exalted Saturn can bring about karmic rewards related to hard work and discipline.  Individuals with this placement may find success in areas related to law, structure, or social justice.)"
2c2dc2828414cc0a6b378ffedfc69e782d60d03dcb3b977b55393ac40a5fea4f,"Exalted Saturn (Libra) Aspect: Creates justice, stability, discipline, and
long-term success in the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.997998,aspect,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""aspect"", ""source_planet"": ""Saturn"", ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": ""Libra"", ""target_sign"": null, ""strength"": ""Exalted""}","An exalted Saturn in Libra creates justice, stability, discipline, and long-term success in the houses it aspects. (Additional Context: Saturn's exaltation in Libra suggests a strong emphasis on fairness and balance.  The aspect's influence could manifest as karmic lessons related to responsibility and structure. Individuals may experience delays but ultimately achieve lasting results through diligence and adherence to ethical principles.)"
02286cb332d06cc1a76ad20d6574e735b79d77825a0fc15190f8daa575230f33,"Exalted Saturn (Libra) Aspect: Creates justice, stability, discipline, and
long-term success in the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998001,house_profile,,other,Other,other,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": ""Saturn"", ""state"": ""Exalted"", ""classifications"": [], ""karakas"": [], ""significations"": [""justice"", ""stability"", ""discipline"", ""long_term_success""]}","An exalted Saturn in Libra aspecting a house brings qualities of justice, stability, discipline, and long-term success to the matters of that house. (Additional Context: Saturn's exaltation in Libra suggests a strong emphasis on fairness and balanced judgment. The aspect's influence could manifest as a delay in achieving success, but the results are likely to be enduring and well-deserved.  The specific areas of life affected will depend on the house receiving Saturn's aspect.)"
c50bbfbc329072cdeb7a6acfdee6d63a59db13817b0633a81b30c37b29c4b4b6,"Exalted Saturn (Libra) Aspect: Creates justice, stability, discipline, and
long-term success in the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998007,planet_profile,,career_public_life,"Career Dynamics,Prominence & Governance","authority_leadership,career_stability_longevity,public_image_reputation","{""type"": ""planet_profile"", ""planet_name"": ""Saturn"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": ""Exalted"", ""sign"": ""Libra"", ""friends"": null, ""enemies"": null, ""neutral_to"": null}","Saturn, when exalted in Libra, brings positive influences related to justice, stability, discipline, and long-term success to the houses it aspects. (Additional Context: Saturn's exaltation in Libra suggests a strong emphasis on fairness and balance. This placement can lead to individuals who are just, responsible, and committed to upholding ethical principles.  They may excel in careers related to law, diplomacy, or social justice.  The aspect of exalted Saturn can also bring about delays or challenges, but ultimately leads to lasting achievements through perseverance and hard work.)"
492d787a7320c38d24a7d42818e181e3cb04ea76e2660e25551a8570b20b6372,"Exalted Saturn (Libra) Aspect: Creates justice, stability, discipline, and long-term success in the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998245,sign_trait,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""sign_trait"", ""sign"": ""Libra"", ""element"": ""Air"", ""planet_name"": ""Saturn"", ""house"": null, ""modality"": ""Cardinal"", ""ruler"": ""Venus""}","Saturn, when exalted in Libra, brings positive effects to the houses it aspects. These effects include enhanced justice, stability, discipline, and the potential for long-term success. (Additional Context: Saturn's exaltation in Libra suggests a strong emphasis on fairness and balance.  The aspects of this placement could indicate karmic rewards related to past life actions focused on justice and equitable dealings.  It also suggests potential for leadership roles within structured environments.)"
f7aa38d0ec6947d3ca1809c2ff89e2c0402d41acf24e28b74fa9786bb858e888,"Exalted Saturn (Libra) Aspect: Creates justice, stability, discipline, and long-term success in the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998250,aspect,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""aspect"", ""source_planet"": ""Saturn"", ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": ""Libra"", ""target_sign"": null, ""strength"": ""Exalted""}","An exalted Saturn in Libra creates justice, stability, discipline, and long-term success in the houses it aspects. (Additional Context: Saturn's exaltation in Libra suggests a strong emphasis on fairness and balance.  The aspect's influence could manifest as karmic lessons related to responsibility and structure, leading to eventual rewards.  The houses receiving this aspect will likely experience delays but ultimately benefit from Saturn's stabilizing and grounding energy.)"
4b572cf814f1b1d6c6f369414c90efd1ed6432bd53dcb7dcaf79239eebfc8cc4,"Exalted Saturn (Libra) Aspect: Creates justice, stability, discipline, and long-term success in the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998253,house_profile,,other,Other,other,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": ""Saturn"", ""state"": ""Exalted"", ""classifications"": [], ""karakas"": [], ""significations"": [""justice"", ""stability"", ""discipline"", ""long_term_success""]}","An exalted Saturn in Libra aspecting a house brings qualities of justice, stability, discipline, and long-term success to the matters of that house. (Additional Context: Saturn's exaltation in Libra suggests a strong emphasis on fairness and balanced judgment.  The aspect's influence could manifest as a delay in achieving success, but the results are likely to be enduring and well-deserved.  The specific areas of life affected will depend on the house receiving Saturn's aspect.)"
084a8327c86ed1d5cba13edab1935228a8f4857d8d193a19f92db0745d67bcf5,"Exalted Saturn (Libra) Aspect: Creates justice, stability, discipline, and long-term success in the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998257,planet_profile,,Foundational Concepts,Astrological Principles,general_principle,"{""type"": ""planet_profile"", ""planet_name"": ""Saturn"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": ""Exalted"", ""sign"": ""Libra"", ""friends"": null, ""enemies"": null, ""neutral_to"": null}","Saturn, when exalted in Libra, brings positive effects through its aspects to other houses, promoting justice, stability, discipline, and long-term success in those areas. (Additional Context: Saturn's exaltation in Libra suggests a strong emphasis on fairness and balance in the individual's life. The aspects of this placement can indicate areas where they may experience growth and achievement through structured effort and adherence to principles.)"
66a7a7fa084724324b22387955d4b3a80b52c124396bbf4ed375b1cb2e91e0a8,"Exalted Venus (Pisces) Aspect: Bestows refined taste, artistic talent, compassion, and divine love in the affairs of the aspected house.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998512,planet_profile,,travel_dharma_spirituality,Dharma & Spiritual Path,spiritual_growth,"{""type"": ""planet_profile"", ""planet_name"": ""Venus"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": ""Exalted"", ""sign"": ""Pisces"", ""friends"": null, ""enemies"": null, ""neutral_to"": null}","An exalted Venus in Pisces influences the house it aspects, bestowing refined taste, artistic talent, compassion, and divine love. (Additional Context: Venus's exaltation in Pisces amplifies its natural significations of love, beauty, and creativity. This placement can enhance spiritual and artistic pursuits, promoting a deep connection with divine love and compassion.  The aspect from Venus in Pisces can bring blessings and positive transformations to the area of life represented by the aspected house.)"
8bb8ddd380a557b4f0638a56cdd793721bdbfc625b1daf2008064a798d106a5b,"Exalted Venus (Pisces) Aspect: Bestows refined taste, artistic talent, compassion, and divine love in the affairs of the aspected house.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998509,house_profile,,travel_dharma_spirituality,Dharma & Spiritual Path,spiritual_growth,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": ""Venus"", ""state"": ""exalted"", ""classifications"": [""planet"", ""aspect""], ""karakas"": [], ""significations"": [""refined taste"", ""artistic talent"", ""compassion"", ""divine love""]}","An exalted Venus in Pisces aspecting a house bestows refined taste, artistic talent, compassion, and divine love in the matters related to that house. (Additional Context: Venus's exaltation in Pisces amplifies its natural beneficence, signifying enhanced creativity, receptivity, and spiritual inclinations. The house aspected by Venus will likely experience increased harmony, beauty, and artistic expression.)"
f6175560cdc0e00ca75baa427a6c2a229a277d5b6eb9b3e93616ec878d9e2b4c,"Exalted Venus (Pisces) Aspect: Bestows refined taste, artistic talent, compassion, and divine love in the affairs of the aspected house.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998502,sign_trait,,"relationships,travel_dharma_spirituality","Dharma & Spiritual Path,Romantic & Marriage","love_relationships,spiritual_growth","{""type"": ""sign_trait"", ""sign"": ""Pisces"", ""element"": ""water"", ""planet_name"": ""Venus"", ""house"": null, ""modality"": ""mutable"", ""ruler"": ""Jupiter""}","Venus in Pisces brings artistic talent, compassion, and divine love to the house it aspects. (Additional Context: Exalted Venus in Pisces suggests a strong spiritual or artistic inclination. The individual may find fulfillment through creative pursuits or selfless service. Their love nature is likely to be idealistic and compassionate.)"
2175224c8b6847f922d0143cb85f71a559f84c4c0579371dfe6ce5710991dc7b,"Exalted Venus (Pisces) Aspect: Bestows refined taste, artistic talent, compassion, and divine love in the affairs of the aspected house.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998505,aspect,,travel_dharma_spirituality,Dharma & Spiritual Path,spiritual_growth,"{""type"": ""aspect"", ""source_planet"": ""Venus"", ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": ""Pisces"", ""target_sign"": null, ""strength"": ""Exalted""}","An exalted Venus in Pisces aspecting another house bestows refined taste, artistic talent, compassion, and divine love in the matters of the house aspected. (Additional Context: Venus's exaltation in Pisces amplifies its watery, compassionate nature. This aspect can enhance creativity, intuition, and spiritual pursuits related to the aspected house.  The individual may experience heightened sensitivity and empathy in these areas.)"
78657f7c1c7516bec844ab540c274cf4b64f89b0e9bb98372d5278b07508fb6b,"Expands the possibilities of the aspected houses, bestowing wisdom, fortune,
opportunity, and grace.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998744,aspect,,other,Other,other,"{""type"": ""aspect"", ""source_planet"": null, ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","This aspect expands the possibilities of the houses it influences, bringing wisdom, fortune, opportunity, and grace. (Additional Context: Favorable aspects, like trines and sextiles from benefic planets such as Jupiter or Venus, are likely to create these effects. The specific houses involved would determine the areas of life where these benefits manifest.)"
efbab917801810f256aba1ebad48fc393b83f75e9681a394f2118c17c2ccfaf0,"Expands the possibilities of the aspected houses, bestowing wisdom, fortune,
opportunity, and grace.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998752,house_profile,,other,Other,other,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": [""wisdom"", ""fortune"", ""opportunity"", ""grace""]}","Planetary aspects to a house expand its possibilities, increasing wisdom, fortune, opportunity, and grace. (Additional Context: Favorable planetary aspects generally enhance the positive qualities of the house and the planets involved in the aspect. The specific nature of the planets involved would determine the most prominent effects.)"
1aede7ce46dbacefb4649d46193754fe6d01474f46f8c9c72bded7a7653d5851,"Gives disciplined drive, strategic action,
and victory related to the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998993,aspect,,other,Other,other,"{""type"": ""aspect"", ""source_planet"": null, ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","This aspect gives an individual disciplined drive, strategic action, and success in areas related to the houses involved."
09d590d889070af81e211e8f63e8945ea778499755fe4d601901032c7fd7a3d8,"Gives disciplined drive, strategic action,
and victory related to the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.998997,house_profile,,other,Other,other,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": [""disciplined drive"", ""strategic action"", ""victory""]}","The aspect on a house promotes disciplined drive, strategic action, and success in the areas related to the house. (Additional Context: Favorable planetary aspects to a house can enhance the positive significations of that house, leading to achievement and recognition.  However, challenging aspects may create obstacles or require more effort to achieve desired outcomes. The specific results depend on the planets involved and the nature of the aspect.)"
ca37757896f16037a779fc5eaee842e767e23cee3ecf90bd44449dc190218e5c,"In Vedic Astrology, an aspect (Drishti) is the ""sight"" or influence that a planet casts on another house or planet. It is a primary method for determining how planetary energies interact across the chart.",p62-64,BPHS_GCS,2025-09-23T10:47:26.999241,varga,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""varga"", ""varga"": null, ""varga_name"": null, ""domain"": [""Astrological Principles""], ""planet_name"": null, ""sign"": null}","In Vedic Astrology, a planetary aspect (Drishti), or influence, is a key factor in determining the interaction of planetary energies within a birth chart."
90b4cf9bd86426955880ef02c71cc90a8e70bf5aa0f412fb90be61ccc8470f6f,"In Vedic Astrology, an aspect (Drishti) is the ""sight"" or influence that a planet casts on another house or planet. It is a primary method for determining how planetary energies interact across the chart.",p62-64,BPHS_GCS,2025-09-23T10:47:26.999247,aspect,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""aspect"", ""source_planet"": null, ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","In Vedic Astrology, a planetary aspect (Drishti) refers to the influence a planet exerts on other houses or planets in a birth chart. This interaction is key to understanding the combined effects of planetary energies."
1ad24d16643ff396811c6f54f57b1d06fc25890eea7e10e3723fc8de264fcbfe,"In Vedic Astrology, an aspect (Drishti) is the ""sight"" or influence that a planet casts on another house or planet. It is a primary method for determining how planetary energies interact across the chart.",p62-64,BPHS_GCS,2025-09-23T10:47:26.999250,house_profile,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": null}","In Vedic Astrology, planetary influences, known as aspects (Drishti), are determined by the ""sight"" a planet casts on other houses or planets. This interaction is key to understanding the combined energies within a birth chart."
5a51a543faab8b91ea7409db2c53ba381fad41260c081cd4eb9eb58ff4352fb8,"In Vedic Astrology, an aspect (Drishti) is the ""sight"" or influence that a planet casts on another house or planet. It is a primary method for determining how planetary energies interact across the chart.",p62-64,BPHS_GCS,2025-09-23T10:47:26.999254,planet_profile,,Foundational Concepts,Astrological Principles,"classification,definition,general_principle","{""type"": ""planet_profile"", ""planet_name"": null, ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","In Vedic Astrology, a planetary aspect (Drishti) refers to the influence a planet exerts on other houses or planets in a birth chart. This interaction is key to understanding the combined effects of planetary energies."
181659a81b815830faac27de9a7cd32e75011f546e0e1296d5e9d8d5b10d56ae,Jupiter (Guru),p62-64,BPHS_GCS,2025-09-23T10:47:26.999376,planet_profile,,other,Other,other,"{""type"": ""planet_profile"", ""planet_name"": ""Jupiter"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","This text focuses on the planet Jupiter, also known as Guru. (Additional Context: Jupiter is considered a benefic planet in Vedic astrology, representing wisdom, knowledge, expansion, and good fortune. Its placement in a birth chart can indicate areas of abundance and growth.)"
6335d542eec5017551bf0711b17cc6e7bc617630a00d327eecfc3b45ea4a3a35,Mars (Mangala),p62-64,BPHS_GCS,2025-09-23T10:47:26.999498,planet_profile,,other,Other,other,"{""type"": ""planet_profile"", ""planet_name"": ""Mars"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","This text focuses on Mars, also known as Mangala. (Additional Context: In Vedic astrology, Mars is considered a malefic planet but also signifies energy, courage, and action. Its placement in a birth chart can indicate areas of ambition, conflict, and how one asserts themselves.)"
065e70799437842fcf0ee9c5b5ef4f5a54a0cc714d28adac3bb1f339255888c2,"May lead to poor judgment,
misplaced optimism, or moral compromises related to the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.999733,house_profile,,other,Other,other,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": null, ""karakas"": null, ""significations"": null}","Aspects to a house can lead to poor judgment, excessive optimism, and moral compromises related to the matters of that house."
2198d5ddd1d3bd9a303f15e77eed28406e56938096ff4eba49fe8d5438f2e49d,"May lead to poor judgment,
misplaced optimism, or moral compromises related to the aspected houses.",p62-64,BPHS_GCS,2025-09-23T10:47:26.999727,aspect,,other,Other,other,"{""type"": ""aspect"", ""source_planet"": null, ""target_house"": null, ""relative_aspect_number"": null, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","The aspect's influence can result in poor judgment, excessive optimism, and moral compromises in areas related to the houses involved. (Additional Context: This could indicate a challenging aspect from a planet like Jupiter, known for its expansive nature, or Neptune, associated with illusion and delusion.  The specific houses impacted would determine the areas of life where these challenges manifest.)"
f3c7fa79084c7be79d5821d218ad64c72b672fd4c251ec10308631455d2b3a5b,Mercury (Budha),p62-64,BPHS_GCS,2025-09-23T10:47:26.999864,planet_profile,,other,Other,other,"{""type"": ""planet_profile"", ""planet_name"": ""Mercury"", ""house"": null, ""aspects_house"": null, ""karaka_for"": null, ""state"": null, ""sign"": null, ""friends"": null, ""enemies"": null, ""neutral_to"": null}","This text identifies the planet Mercury, also known as Budha. (Additional Context: In astrology, Mercury is associated with communication, intellect, and commerce.  Its placement in a birth chart can indicate a person's mental agility, learning style, and business acumen.)"
9eaff7c25ff7ba5405b035aa0db869307717f36fa9532fc41b7cd0e8f7b2b867,"Moon (Chandra)
● Aspects: Casts a full aspect on the 7th house from its position.
● Effects: Influences the aspected house with emotion, care, and public perception. It
nourishes or creates instability depending on its phase (waxing/waning) and dignity.
○ Exalted Moon (Taurus) Aspect: Provides comfort, popularity, emotional",p62-64,BPHS_GCS,2025-09-23T10:47:27.000368,sign_trait,,relationships,"Public Interaction,Romantic & Marriage","love_relationships,social_influence_presence","{""type"": ""sign_trait"", ""sign"": ""Taurus"", ""element"": null, ""planet_name"": ""Moon"", ""house"": 7, ""modality"": null, ""ruler"": null}","The Moon, when exalted in Taurus, casts a full aspect on the 7th house from its position. This aspect influences the 7th house with heightened emotions, care, and public perception, potentially leading to comfort and popularity. (Additional Context: An exalted Moon aspecting the 7th house suggests enhanced intuition and emotional connection in partnerships.  The individual may be drawn to creative fields or public roles that involve nurturing or emotional expression.)"
b68945ce7a98c48a0711197b7a2014e5f07420e9bfb39d770c382e45439e3d26,"Moon (Chandra)
● Aspects: Casts a full aspect on the 7th house from its position.
● Effects: Influences the aspected house with emotion, care, and public perception. It
nourishes or creates instability depending on its phase (waxing/waning) and dignity.
○ Exalted Moon (Taurus) Aspect: Provides comfort, popularity, emotional",p62-64,BPHS_GCS,2025-09-23T10:47:27.000374,aspect,,relationships,Public Interaction,social_influence_presence,"{""type"": ""aspect"", ""source_planet"": ""Moon"", ""target_house"": 7, ""relative_aspect_number"": 7, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","The Moon casts a full aspect on the 7th house from its position. This influences the 7th house with emotions, care, and public perception, bringing either nourishment or instability depending on the Moon's phase (waxing/waning) and dignity. An exalted Moon in Taurus provides comfort, popularity, and emotional stability. (Additional Context: An exalted Moon aspecting the 7th house can signify strong emotional fulfillment in partnerships and public life. However, the specific effects depend on the Moon's phase and other planetary influences.)"
17ca4b4d0b192163ec4386dc4084267f4f6ebb418a655d8927cc6ad7cbdffe85,"Moon (Chandra)
● Aspects: Casts a full aspect on the 7th house from its position.
● Effects: Influences the aspected house with emotion, care, and public perception. It
nourishes or creates instability depending on its phase (waxing/waning) and dignity.
○ Exalted Moon (Taurus) Aspect: Provides comfort, popularity, emotional",p62-64,BPHS_GCS,2025-09-23T10:47:27.000377,house_profile,,relationships,"Public Interaction,Romantic & Marriage",social_influence_presence,"{""type"": ""house_profile"", ""house"": 7, ""planet_in_house"": null, ""aspected_by_planet"": ""Moon"", ""state"": ""exalted"", ""classifications"": [], ""karakas"": [], ""significations"": [""comfort"", ""popularity"", ""emotional""]}","The Moon casts a full aspect on the 7th house. This influences the 7th house with emotion, care, and public perception.  An exalted Moon in Taurus provides comfort, popularity, and emotional stability to the house aspected. (Additional Context: The Moon's aspect on the 7th house can impact relationships and partnerships. An exalted Moon's aspect can bring emotional fulfillment and stability in these areas.)"
0cde53e7f25878e28db826377f84bef7e55a5df0a1f9ea5080dc0e1a2283c8e3,"Moon (Chandra)
● Aspects: Casts a full aspect on the 7th house from its position.
● Effects: Influences the aspected house with emotion, care, and public perception. It
nourishes or creates instability depending on its phase (waxing/waning) and dignity.
○ Exalted Moon (Taurus) Aspect: Provides comfort, popularity, emotional",p62-64,BPHS_GCS,2025-09-23T10:47:27.000382,planet_profile,,"career_public_life,relationships","Prominence & Governance,Public Interaction","public_image_reputation,social_influence_presence","{""type"": ""planet_profile"", ""planet_name"": ""Moon"", ""house"": null, ""aspects_house"": 7, ""karaka_for"": null, ""state"": ""Exalted"", ""sign"": ""Taurus"", ""friends"": null, ""enemies"": null, ""neutral_to"": null}","The Moon casts a full aspect on the 7th house from its position. This influences the aspected house with emotion, care, and public perception.  The Moon's influence can be nourishing or create instability depending on its phase (waxing/waning) and dignity. An exalted Moon in Taurus provides comfort, popularity, and emotional stability. (Additional Context: An exalted Moon aspecting the 7th house suggests strong emotional fulfillment in partnerships and public life.  The individual may be popular and well-received by the public.  However, the Moon's influence on the 7th house can also bring emotional fluctuations in relationships.)"
c4bb4de4c77ad2f1f51e3ea519d370906e60b5e9126d9b697e3e8a01cb9fee0c,"Moon (Chandra)
● Aspects: Casts a full aspect on the 7th house from its position.
● Effects: Influences the aspected house with emotion, care, and public perception. It nourishes or creates instability depending on its phase (waxing/waning) and dignity.
○ Exalted Moon (Taurus) Aspect: Provides comfort, popularity, emotional",p62-64,BPHS_GCS,2025-09-23T10:47:27.000847,sign_trait,,relationships,Public Interaction,social_influence_presence,"{""type"": ""sign_trait"", ""sign"": ""Taurus"", ""element"": null, ""planet_name"": ""Moon"", ""house"": 7, ""modality"": null, ""ruler"": null}","The Moon casts a full aspect on the 7th house from its position. This influences the aspected house with emotion, care, and public perception.  The Moon's influence can be nourishing or create instability depending on its phase (waxing/waning) and dignity. An exalted Moon in Taurus provides comfort, popularity, and emotional stability. (Additional Context: An exalted Moon aspecting the 7th house suggests beneficial effects on partnerships and public image.  The individual may be popular, well-received, and emotionally intelligent in their interactions. However, the specific effects will depend on the overall chart and other planetary influences.)"
855af813f4f607eb6cd8efcd48cfa4878f69638926c5cb0bdb41e01cb0e6a5b0,"Moon (Chandra)
● Aspects: Casts a full aspect on the 7th house from its position.
● Effects: Influences the aspected house with emotion, care, and public perception. It nourishes or creates instability depending on its phase (waxing/waning) and dignity.
○ Exalted Moon (Taurus) Aspect: Provides comfort, popularity, emotional",p62-64,BPHS_GCS,2025-09-23T10:47:27.000852,aspect,,relationships,Public Interaction,social_influence_presence,"{""type"": ""aspect"", ""source_planet"": ""Moon"", ""target_house"": 7, ""relative_aspect_number"": 7, ""planet_nature"": null, ""source_sign"": null, ""target_sign"": null, ""strength"": null}","The Moon casts a full aspect on the 7th house from its position. This influences the 7th house with emotions, care, and public perception, bringing either nourishment or instability depending on the Moon's phase and dignity. An exalted Moon in Taurus provides comfort, popularity, and emotional stability. (Additional Context: The Moon's aspect on the 7th house suggests a strong focus on relationships, partnerships, and public image.  An exalted Moon aspecting the 7th house can create a harmonious and fulfilling experience in these areas, while a debilitated Moon could lead to emotional turbulence and relationship challenges. The specific effects will depend on the Moon's sign, nakshatra, and other planetary influences.)"
094198f98cbb505757f146a6b2af83cc65d1fc339417c617abb29af2b427f0e8,"Moon (Chandra)
● Aspects: Casts a full aspect on the 7th house from its position.
● Effects: Influences the aspected house with emotion, care, and public perception. It nourishes or creates instability depending on its phase (waxing/waning) and dignity.
○ Exalted Moon (Taurus) Aspect: Provides comfort, popularity, emotional",p62-64,BPHS_GCS,2025-09-23T10:47:27.000856,house_profile,,relationships,"Public Interaction,Romantic & Marriage","marriage_spouse,social_influence_presence","{""type"": ""house_profile"", ""house"": 7, ""planet_in_house"": null, ""aspected_by_planet"": ""Moon"", ""state"": ""Exalted"", ""classifications"": [], ""karakas"": [], ""significations"": [""comfort"", ""popularity"", ""emotional""]}","The Moon casts a full aspect on the 7th house. This influences the 7th house with emotion, care, and public perception.  The Moon's influence can be nourishing or destabilizing depending on its phase (waxing/waning) and dignity. An exalted Moon (in Taurus) aspecting the 7th house provides comfort, popularity, and emotional stability. (Additional Context: In Vedic astrology, the Moon represents the mind, emotions, and the mother. Its placement and aspects in a birth chart significantly influence an individual's emotional nature and relationships. The 7th house signifies partnerships, marriage, and public image.  A strong Moon aspecting the 7th house can indicate a harmonious and fulfilling married life.)"
4177a8c1035da21b3c0188f8e2e47d5576614d0568cba0fa8de980d9220584f3,"Moon (Chandra)
● Aspects: Casts a full aspect on the 7th house from its position.
● Effects: Influences the aspected house with emotion, care, and public perception. It nourishes or creates instability depending on its phase (waxing/waning) and dignity.
○ Exalted Moon (Taurus) Aspect: Provides comfort, popularity, emotional",p62-64,BPHS_GCS,2025-09-23T10:47:27.000862,planet_profile,,"career_public_life,relationships","Prominence & Governance,Public Interaction","public_image_reputation,social_influence_presence","{""type"": ""planet_profile"", ""planet_name"": ""Moon"", ""house"": null, ""aspects_house"": 7, ""karaka_for"": null, ""state"": ""Exalted"", ""sign"": ""Taurus"", ""friends"": null, ""enemies"": null, ""neutral_to"": null}","The Moon casts a full aspect on the 7th house from its position. This influences the aspected house with emotion, care, and public perception.  The Moon's influence can be nourishing or create instability depending on its phase (waxing/waning) and dignity. An exalted Moon in Taurus provides comfort, popularity, and emotional well-being. (Additional Context: An exalted Moon aspecting the 7th house suggests strong emotional fulfillment in partnerships and public life.  The individual may be popular and well-received by the public.  However, the Moon's influence on the 7th house can also bring emotional fluctuations in relationships and a need for emotional security from partners.)"
