fact_id,parent_fact_id,astrological_trigger_json,raw_text,interpretation_text,interpretation_summary_ai,topic,header,theme,theme_group,sub_theme,schema_type,is_conceptual_start,source_name,source_type,source_reference,status,notes,confidence_score,last_updated
06b0bfb13db3cee8_fact_2,,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": ""Moon"", ""aspected_by_planet"": null, ""state"": ""malefic_influence"", ""classifications"": [], ""karakas"": [], ""significations"": []}",Malefic influences on the 10th house or the Moon can create a controversial or hard-won reputation.,"According to the source, malefic influences on the Moon can create a controversial reputation.",Malefic Moon influences create a controversial reputation. (Additional Context: This suggests challenges to public image and potential conflicts affecting the house signifying reputation.),,Interpretation at Source:,"career_public_life,doshas","Malefic Influences,Prominence & Governance","other_malefic_influences,public_image_reputation","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135775
06b0bfb13db3cee8_fact_3,,"{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": ""malefic_influence"", ""classifications"": [], ""karakas"": [], ""significations"": []}",Malefic influences on the 10th house or the Moon can create a controversial or hard-won reputation.,"According to the source, malefic influences on the 10th house can create a hard-won reputation.",Malefic 10th house influences create a hard-won reputation. (Additional Context: This suggests challenges and struggles in achieving professional recognition and public standing.  The nature of the malefic influence will determine the specific difficulties encountered.),,Interpretation at Source:,"career_public_life,doshas","Malefic Influences,Prominence & Governance","other_malefic_influences,public_image_reputation","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135775
06b0bfb13db3cee8_fact_4,,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": ""Moon"", ""aspected_by_planet"": null, ""state"": ""malefic_influence"", ""classifications"": [], ""karakas"": [], ""significations"": []}",Malefic influences on the 10th house or the Moon can create a controversial or hard-won reputation.,"According to the source, malefic influences on the Moon can create a hard-won reputation.","Malefic Moon influences create a hard-won reputation. (Additional Context: This suggests challenges in building reputation, possibly due to obstacles or difficult experiences.  The nature of the Moon might be negatively impacted, leading to emotional struggles or instability in public life.)",,Interpretation at Source:,"career_public_life,doshas","Malefic Influences,Prominence & Governance","other_malefic_influences,public_image_reputation","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135775
06b0bfb13db3cee8_fact_5,,"{""type"": ""planet_profile"", ""planet_name"": null, ""house"": 10, ""aspects_house"": null, ""karaka_for"": [], ""state"": ""malefic"", ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}",Malefic influences on the 10th house or the Moon can create a controversial or hard-won reputation.,"According to the source, malefic influences on the 10th house can create a controversial reputation.","Malefic 10th house influences create a controversial reputation. (Additional Context: This suggests challenges to public image and professional standing, potentially due to controversies or negative perceptions.  The nature of the malefic influence (planet involved) will further define the type of controversy.)",,Interpretation at Source:,"career_public_life,doshas","Malefic Influences,Prominence & Governance","other_malefic_influences,public_image_reputation","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135775
06b0bfb13db3cee8_fact_6,,"{""type"": ""planet_profile"", ""planet_name"": ""Moon"", ""house"": null, ""aspects_house"": null, ""karaka_for"": [], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}",Malefic influences on the 10th house or the Moon can create a controversial or hard-won reputation.,"According to the source, malefic influences on the Moon can create a controversial reputation.","Malefic Moon influences create a controversial reputation. (Additional Context: This suggests challenges to the native's public image and potential for conflict or misunderstanding in their interactions with others.  The Moon's nature, representing emotions and the public, is negatively impacted, leading to difficulties in reputation management.)",,Interpretation at Source:,"career_public_life,doshas","Malefic Influences,Prominence & Governance","other_malefic_influences,public_image_reputation","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135775
06b0bfb13db3cee8_fact_7,,"{""type"": ""planet_profile"", ""planet_name"": null, ""house"": 10, ""aspects_house"": null, ""karaka_for"": [], ""state"": ""malefic"", ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}",Malefic influences on the 10th house or the Moon can create a controversial or hard-won reputation.,"According to the source, malefic influences on the 10th house can create a hard-won reputation.","Malefic 10th house influences create a hard-won reputation. (Additional Context: This suggests challenges in achieving professional recognition, requiring significant effort to build a strong reputation.  The nature of the malefic influence (planet/aspect) will further define the specific struggles and eventual outcome.)",,Interpretation at Source:,"career_public_life,doshas","Malefic Influences,Prominence & Governance","other_malefic_influences,public_image_reputation","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135775
06b0bfb13db3cee8_fact_8,,"{""type"": ""planet_profile"", ""planet_name"": ""Moon"", ""house"": null, ""aspects_house"": null, ""karaka_for"": [], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}",Malefic influences on the 10th house or the Moon can create a controversial or hard-won reputation.,"According to the source, malefic influences on the Moon can create a hard-won reputation.","Malefic Moon influences create a hard-won reputation. (Additional Context: This suggests challenges in achieving recognition, possibly due to obstacles or difficult experiences.  The nature of the Moon, representing emotions and public image, is negatively impacted, leading to a reputation built through struggle.)",,Interpretation at Source:,"career_public_life,doshas","Malefic Influences,Prominence & Governance","other_malefic_influences,public_image_reputation","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135775
5af0ad743dcd7673_fact_1,,"{""type"": ""house_group_definition"", ""group_name"": ""string"", ""houses"": [], ""description"": ""string""}","Ultimately, true prominence is granted by Raja Yogas, formed by the connection of Kendra lords (1, 4, 7, 10) and Trikona lords (1, 5, 9).",Interpretation at Source: True prominence is granted by Raja Yogas.,"Raja Yogas grant true prominence. (Additional Context: The presence of Raja Yogas suggests significant potential for achievement and influence in the native's life, potentially impacting their career and public standing.)",,Interpretation at Source:,yogas,Strength & Success Yogas,raja_yogas,"[""house_group_definition""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135790
5af0ad743dcd7673_fact_2,,"{""type"": ""house_group_definition"", ""group_name"": ""Kendra"", ""houses"": [1, 4, 7, 10], ""description"": ""Raja Yogas are formed by the connection of Kendra lords.""}","Ultimately, true prominence is granted by Raja Yogas, formed by the connection of Kendra lords (1, 4, 7, 10) and Trikona lords (1, 5, 9).",Interpretation at Source: Raja Yogas are formed by the connection of Kendra lords.,"Raja Yogas form from the connection of Kendra house lords. (Additional Context: This suggests strong potential for success and leadership, particularly in areas of life represented by the Kendra houses (career, home, relationships, public image).)",,Interpretation at Source:,"Foundational Concepts,yogas","Astrological Principles,Strength & Success Yogas","definition,general_principle,raja_yogas","[""house_group_definition""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135790
5af0ad743dcd7673_fact_3,,"{""type"": ""house_group_definition"", ""group_name"": ""Kendra"", ""houses"": [1, 4, 7, 10], ""description"": ""The Kendra lords are the lords of the 1st, 4th, 7th, and 10th houses.""}","Ultimately, true prominence is granted by Raja Yogas, formed by the connection of Kendra lords (1, 4, 7, 10) and Trikona lords (1, 5, 9).","Interpretation at Source: Kendra lords are the lords of the 1st, 4th, 7th, and 10th houses.","Kendra lords rule the 1st, 4th, 7th, and 10th houses. (Additional Context: This highlights the importance of these houses (self, home, partnerships, career) and their rulers in shaping a person's life.  The nature of the Kendra lords indicates the overall strength and stability in these areas.)",,Interpretation at Source:,Foundational Concepts,Astrological Principles,"definition,general_principle","[""house_group_definition""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135790
5af0ad743dcd7673_fact_4,,"{""type"": ""house_group_definition"", ""group_name"": ""Trikona"", ""houses"": [1, 5, 9], ""description"": ""Houses 1, 5, and 9 are considered Trikona houses in Vedic astrology.""}","Ultimately, true prominence is granted by Raja Yogas, formed by the connection of Kendra lords (1, 4, 7, 10) and Trikona lords (1, 5, 9).",Interpretation at Source: Raja Yogas are formed by the connection of Trikona lords.,"Raja Yogas are formed by connecting Trikona house lords. (Additional Context: The formation of Raja Yogas through Trikona lords suggests auspiciousness and potential for significant gains in areas governed by these houses (self, creativity, and fortune).)",,Interpretation at Source:,"Foundational Concepts,yogas","Astrological Principles,Strength & Success Yogas","definition,general_principle,raja_yogas","[""house_group_definition""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135790
5af0ad743dcd7673_fact_5,,"{""type"": ""house_group_definition"", ""group_name"": ""Trikona"", ""houses"": [1, 5, 9], ""description"": ""The Trikona lords are the lords of the 1st, 5th, and 9th houses.""}","Ultimately, true prominence is granted by Raja Yogas, formed by the connection of Kendra lords (1, 4, 7, 10) and Trikona lords (1, 5, 9).","Interpretation at Source: Trikona lords are the lords of the 1st, 5th, and 9th houses.","Trikona houses are the 1st, 5th, and 9th houses. (Additional Context: The Trikona houses represent fortune, dharma, and spiritual pursuits.  Their lordships suggest a strong influence on these areas of life.)",,Interpretation at Source:,Foundational Concepts,Astrological Principles,definition,"[""house_group_definition""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135790
2df88c1ad926fe37_fact_1,,"{""type"": ""varga"", ""varga"": null, ""varga_name"": null, ""domain"": [], ""planet_name"": null, ""sign"": null}","The presence of one or more strong Raja Yogas elevates the chart from ordinary to extraordinary, promising positions of significant power and influence.",Interpretation at Source: The presence of strong Raja Yogas elevates a chart.,"Strong Raja Yogas enhance a birth chart's overall quality. (Additional Context: The presence of strong Raja Yogas suggests significant potential for success, prosperity, and overall positive life experiences.  The specific nature of this success depends on other chart factors.)",,Interpretation at Source:,"Foundational Concepts,yogas","Astrological Principles,Strength & Success Yogas","general_principle,raja_yogas","[""varga""]",False,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135807
2df88c1ad926fe37_fact_2,,"{""type"": ""varga"", ""varga"": null, ""varga_name"": null, ""domain"": [], ""planet_name"": null, ""sign"": null}","The presence of one or more strong Raja Yogas elevates the chart from ordinary to extraordinary, promising positions of significant power and influence.",Interpretation at Source: Strong Raja Yogas promise significant power and influence.,"Strong Raja Yogas indicate significant power and influence. (Additional Context: The presence of strong Raja Yogas suggests a powerful and influential life trajectory, potentially in leadership roles or public life.  This could manifest in the native's career, social standing, or overall impact on their surroundings.)",,Interpretation at Source:,"career_public_life,relationships,yogas","Prominence & Governance,Public Interaction,Strength & Success Yogas","authority_leadership,networking_influence,raja_yogas,social_influence_presence","[""varga""]",False,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135807
fe9830862168c4dd_fact_1,,"{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Success in networking is seen via a strong 11th house (network) and its lord, especially when connected to the 10th or 1st lords.",Interpretation at Source: Success in networking is indicated by a strong 11th house.,"A strong 11th house indicates success in networking. (Additional Context: This suggests the native may have strong friendships and collaborations, leading to professional success and social influence.  The 11th house's strength could also indicate fulfilling desires and gains through social connections.)",,Interpretation at Source:,"career_public_life,relationships","Prominence & Governance,Public Interaction,Social & Family Relations","friendships_social_circle,networking_influence,partnerships_collaborations","[""house_profile"", ""lordship""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135821
fe9830862168c4dd_fact_2,,"{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Success in networking is seen via a strong 11th house (network) and its lord, especially when connected to the 10th or 1st lords.",Interpretation at Source: The lord of the 11th house is also significant for networking success.,"The 11th house lord's significance impacts networking success. (Additional Context: A strong 11th house lord suggests a positive influence on social networks and collaborations, potentially leading to gains and fulfilling partnerships.  The nature of the planet ruling the 11th house will further define the quality of these networks and their impact on the native's life.)",,Interpretation at Source:,"career_public_life,relationships","Prominence & Governance,Public Interaction","networking_influence,partnerships_collaborations","[""house_profile"", ""lordship""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135821
fe9830862168c4dd_fact_3,,"{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Success in networking is seen via a strong 11th house (network) and its lord, especially when connected to the 10th or 1st lords.",Interpretation at Source: Connections between the 11th house lord and the 10th or 1st house lords enhance networking success.,"Strong links between the 11th house lord and the 10th or 1st house lords improve networking. (Additional Context: This suggests a strong potential for success in collaborations and networking, particularly in career (10th house) or self-expression (1st house) matters. The 11th house's influence indicates gains through these connections.)",,Interpretation at Source:,"career_public_life,relationships","Prominence & Governance,Public Interaction","networking_influence,partnerships_collaborations","[""house_profile"", ""lordship""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135821
fe9830862168c4dd_fact_4,,"{""type"": ""lordship"", ""lord_of_house"": null, ""placed_in_house"": 11, ""planet_name"": null}","Success in networking is seen via a strong 11th house (network) and its lord, especially when connected to the 10th or 1st lords.",Interpretation at Source: Success in networking is indicated by a strong 11th house.,Strong 11th house indicates success in networking. (Additional Context: A strong 11th house suggests a positive environment for collaborations and gaining support from friends and networks.  The individual may experience success through social connections and group efforts.),,Interpretation at Source:,"career_public_life,relationships","Prominence & Governance,Public Interaction","networking_influence,partnerships_collaborations","[""house_profile"", ""lordship""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135821
fe9830862168c4dd_fact_5,,"{""type"": ""lordship"", ""lord_of_house"": 11, ""placed_in_house"": null, ""planet_name"": null}","Success in networking is seen via a strong 11th house (network) and its lord, especially when connected to the 10th or 1st lords.",Interpretation at Source: The lord of the 11th house is also significant for networking success.,"The 11th house lord is important for networking success. (Additional Context: This suggests the 11th house's affairs, representing gains, friends, and aspirations, are strongly influenced by the planet ruling it, potentially indicating success in networking and collaborations depending on the planet's nature and placement.)",,Interpretation at Source:,"career_public_life,relationships","Prominence & Governance,Public Interaction","networking_influence,partnerships_collaborations","[""house_profile"", ""lordship""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135821
fe9830862168c4dd_fact_6,,"{""type"": ""lordship"", ""lord_of_house"": 11, ""placed_in_house"": [10, 1], ""planet_name"": null}","Success in networking is seen via a strong 11th house (network) and its lord, especially when connected to the 10th or 1st lords.",Interpretation at Source: Connections between the 11th house lord and the 10th or 1st house lords enhance networking success.,"11th house lord's connection with 10th or 1st house lords improves networking. (Additional Context: This suggests strong networking abilities and successful collaborations, impacting career (10th house) and self-image (1st house).)",,Interpretation at Source:,"career_public_life,relationships","Prominence & Governance,Public Interaction","networking_influence,partnerships_collaborations","[""house_profile"", ""lordship""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135821
b9ab365b1985c92b_fact_1,,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Your potential to achieve prominence, authority, and a respected public reputation is determined by the combined strength of your Ascendant, your 10th house, and key planets like the Sun.",The Summary: Your potential for prominence is determined by your Ascendant.,"Ascendant determines one's potential for prominence. (Additional Context: The Ascendant, or rising sign, significantly impacts how one is perceived and their potential for public success and leadership roles.  Its placement and planetary aspects reveal the individual's outward presentation and ability to achieve prominence.)",,Summary:,"career_public_life,core_self_vitality","Identity & Personality,Prominence & Governance","authority_leadership,confidence_charisma,public_image_reputation,self_identity_character","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135835
b9ab365b1985c92b_fact_2,,"{""type"": ""house_profile"", ""house"": 10, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Your potential to achieve prominence, authority, and a respected public reputation is determined by the combined strength of your Ascendant, your 10th house, and key planets like the Sun.",The Summary: Your potential for authority is determined by your 10th house.,"10th house determines potential for authority. (Additional Context: The 10th house, representing career and public image, suggests that professional success and social standing are key indicators of one's authority.)",,Summary:,career_public_life,Prominence & Governance,authority_leadership,"[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135835
b9ab365b1985c92b_fact_3,,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": ""Sun"", ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Your potential to achieve prominence, authority, and a respected public reputation is determined by the combined strength of your Ascendant, your 10th house, and key planets like the Sun.",The Summary: Your potential for a respected public reputation is determined by key planets like the Sun.,"Public reputation depends on key planets like the Sun. (Additional Context: The Sun's placement and aspects significantly impact one's public image and standing.  A strong Sun suggests potential for respect and recognition, while a weak Sun might indicate challenges in this area.)",,Summary:,career_public_life,Prominence & Governance,public_image_reputation,"[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135835
b9ab365b1985c92b_fact_4,,"{""type"": ""planet_profile"", ""planet_name"": null, ""house"": null, ""aspects_house"": null, ""karaka_for"": [], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}","Your potential to achieve prominence, authority, and a respected public reputation is determined by the combined strength of your Ascendant, your 10th house, and key planets like the Sun.",The Summary: Your potential for prominence is determined by your Ascendant.,"Ascendant determines one's potential for prominence. (Additional Context: The Ascendant, or rising sign, significantly impacts how one is perceived and their potential for public success and leadership roles.  Its placement suggests the individual's outward presentation and how they project themselves to the world.)",,Summary:,"career_public_life,core_self_vitality","Identity & Personality,Prominence & Governance","authority_leadership,public_image_reputation,self_identity_character","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135835
b9ab365b1985c92b_fact_5,,"{""type"": ""planet_profile"", ""planet_name"": null, ""house"": 10, ""aspects_house"": null, ""karaka_for"": [], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}","Your potential to achieve prominence, authority, and a respected public reputation is determined by the combined strength of your Ascendant, your 10th house, and key planets like the Sun.",The Summary: Your potential for authority is determined by your 10th house.,"10th house determines potential for authority. (Additional Context: A strong 10th house suggests a powerful career and public image, while a weak one may indicate challenges in achieving professional recognition and authority.)",,Summary:,career_public_life,Prominence & Governance,authority_leadership,"[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135835
b9ab365b1985c92b_fact_6,,"{""type"": ""planet_profile"", ""planet_name"": ""Sun"", ""house"": null, ""aspects_house"": null, ""karaka_for"": [""public_image_reputation""], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}","Your potential to achieve prominence, authority, and a respected public reputation is determined by the combined strength of your Ascendant, your 10th house, and key planets like the Sun.",The Summary: Your potential for a respected public reputation is determined by key planets like the Sun.,"Public reputation depends on key planets like the Sun. (Additional Context: The Sun's placement and aspects significantly impact one's public image and standing.  A strong Sun suggests potential for recognition and respect, while a weak Sun might indicate challenges in achieving public acclaim.)",,Summary:,career_public_life,Prominence & Governance,public_image_reputation,"[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135835
a7666316e27aa3f9_fact_1,,"{""type"": ""unstructured"", ""text"": ""Raja Yogas are significant indicators for a rise to leadership.""}",Powerful planetary combinations known as 'Raja Yogas' are the most significant indicators of a rise to leadership.,Powerful planetary combinations known as Raja Yogas are significant indicators for a rise to leadership in the summary.,"Raja Yogas strongly indicate a rise to leadership. (Additional Context: The presence of Raja Yogas suggests a strong potential for achieving positions of power and influence, potentially indicating a successful and impactful career trajectory.)",,Summary:,"career_public_life,yogas","Prominence & Governance,Strength & Success Yogas","authority_leadership,raja_yogas","[""unstructured""]",False,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135849
70ebc35920bed9d1_fact_1,,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": ""Moon"", ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Your public image and ability to influence others are further shaped by the condition of the Moon and your 11th house, which governs your professional network.",The summary includes the influence of the Moon on public image.,The Moon influences public image. (Additional Context: This suggests the Moon's placement and aspects significantly impact the individual's public persona and reputation.),,Summary:,career_public_life,Prominence & Governance,public_image_reputation,"[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135863
70ebc35920bed9d1_fact_2,,"{""type"": ""house_profile"", ""house"": null, ""planet_in_house"": ""Moon"", ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Your public image and ability to influence others are further shaped by the condition of the Moon and your 11th house, which governs your professional network.",The summary includes the influence of the Moon on the ability to influence others.,The Moon influences one's ability to sway others. (Additional Context: This suggests the Moon's placement significantly impacts the individual's social skills and ability to persuade or lead.  The house where the Moon is placed will show the area of life most affected by this influence.),,Summary:,relationships,Public Interaction,social_influence_presence,"[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135863
70ebc35920bed9d1_fact_3,,"{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Your public image and ability to influence others are further shaped by the condition of the Moon and your 11th house, which governs your professional network.",The summary states that the 11th house governs one's professional network.,The 11th house governs one's professional network. (Additional Context: This suggests the 11th house significantly impacts career success through collaborations and networking.  The planets residing in or aspecting this house will influence the nature of these relationships and their impact on professional life.),,Summary:,"career_public_life,relationships","Prominence & Governance,Public Interaction,Social & Family Relations","friendships_social_circle,networking_influence,partnerships_collaborations","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135863
70ebc35920bed9d1_fact_4,,"{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Your public image and ability to influence others are further shaped by the condition of the Moon and your 11th house, which governs your professional network.",The summary indicates that the condition of the 11th house further shapes public image.,"The 11th house's condition affects public image. (Additional Context: This suggests the 11th house's planetary placements and aspects significantly impact how the individual is perceived publicly, influencing their reputation and social standing.)",,Summary:,career_public_life,Prominence & Governance,public_image_reputation,"[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135863
70ebc35920bed9d1_fact_5,,"{""type"": ""house_profile"", ""house"": 11, ""planet_in_house"": null, ""aspected_by_planet"": null, ""state"": null, ""classifications"": [], ""karakas"": [], ""significations"": []}","Your public image and ability to influence others are further shaped by the condition of the Moon and your 11th house, which governs your professional network.",The summary indicates that the condition of the 11th house further shapes the ability to influence others.,The 11th house's condition affects the ability to influence others. (Additional Context: A strong 11th house suggests significant social influence and successful partnerships.  A weak 11th house may indicate challenges in these areas.),,Summary:,relationships,Public Interaction,"partnerships_collaborations,social_influence_presence","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135863
70ebc35920bed9d1_fact_6,,"{""type"": ""planet_profile"", ""planet_name"": ""Moon"", ""house"": null, ""aspects_house"": null, ""karaka_for"": [], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}","Your public image and ability to influence others are further shaped by the condition of the Moon and your 11th house, which governs your professional network.",The summary includes the influence of the Moon on public image.,"The Moon influences public image. (Additional Context: This suggests the Moon's placement and aspects significantly impact how the individual is perceived by others, affecting their reputation and social standing.)",,Summary:,career_public_life,Prominence & Governance,public_image_reputation,"[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135863
70ebc35920bed9d1_fact_7,,"{""type"": ""planet_profile"", ""planet_name"": ""Moon"", ""house"": null, ""aspects_house"": null, ""karaka_for"": [], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": [], ""neutral_to"": []}","Your public image and ability to influence others are further shaped by the condition of the Moon and your 11th house, which governs your professional network.",The summary includes the influence of the Moon on the ability to influence others.,The Moon influences one's ability to sway others. (Additional Context: This suggests the Moon's placement significantly impacts the individual's social skills and ability to persuade or lead.  The house where the Moon resides might indicate the area of life where this influence is most prominent.),,Summary:,relationships,Public Interaction,social_influence_presence,"[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135863
70ebc35920bed9d1_fact_8,,"{""type"": ""planet_profile"", ""planet_name"": null, ""house"": 11, ""aspects_house"": null, ""karaka_for"": [""friendships_social_circle"", ""partnerships_collaborations"", ""networking_influence""], ""state"": null, ""sign"": null, ""friends"": [], ""enemies"": []}","Your public image and ability to influence others are further shaped by the condition of the Moon and your 11th house, which governs your professional network.",The summary states that the 11th house governs one's professional network.,"The 11th house governs one's professional network. (Additional Context: The 11th house's association with professional networks suggests its condition significantly impacts career success, collaborations, and social standing.)",,Summary:,"career_public_life,relationships","Prominence & Governance,Public Interaction,Social & Family Relations","friendships_social_circle,networking_influence,partnerships_collaborations","[""house_profile"", ""planet_profile""]",True,Gemini,AI_ASSISTED_BOOK,Page 1,VALIDATED,Reconciled via Decompose-Extract v6,0.95,2025-09-22T00:26:33.135863
